"C03227V03891","Townlands","TLIST(A1)","CensusYear","STATISTIC","Statistic Label","UNIT","VALUE"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C2","Males","Number","3"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C3","Females","Number","4"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C7","Housing stock","Number","4"
"060036","Aghanahil, Mounthazel, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C7","Housing stock","Number","0"
"060037","Aghany, Derrew, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C1","Population","Number","11"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C2","Males","Number","7"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C3","Females","Number","4"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","3"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C7","Housing stock","Number","3"
"060038","Aghlisk, Carrowrevagh, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C1","Population","Number","30"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C2","Males","Number","13"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C3","Females","Number","17"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","11"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C7","Housing stock","Number","12"
"060039","Aghrane or Castlekelly, Killeroran, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","8.3"
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060040","Agrimhill, Portumna, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C1","Population","Number","439"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C2","Males","Number","208"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C3","Females","Number","231"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","162"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","25"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","14"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C7","Housing stock","Number","187"
"060041","Ahaglugger, Barna, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","7.5"
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060042","Ahanduff Beg, Killimor, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060043","Ahanduff More, Killimor, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C1","Population","Number","37"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C2","Males","Number","18"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C3","Females","Number","19"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","13"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C7","Housing stock","Number","15"
"060044","Ahapouleen, Ballynacourty, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","13.3"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C7","Housing stock","Number","2"
"060045","Ahascragh East, Ahascragh, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","100"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C1","Population","Number","215"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C2","Males","Number","111"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C3","Females","Number","104"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","78"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","37"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","35"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C7","Housing stock","Number","115"
"060046","Ahascragh West, Ahascragh, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","30.4"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C1","Population","Number","18"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C2","Males","Number","10"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C3","Females","Number","8"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","10"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C7","Housing stock","Number","11"
"060047","Ahaun, Kiltullagh, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","9.1"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C1","Population","Number","54"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C2","Males","Number","25"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C3","Females","Number","29"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","19"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","4"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","3"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C7","Housing stock","Number","23"
"060048","Ahgloragh, Levally, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","13"
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060049","Aille (Dunmore By), Doonbally, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C1","Population","Number","162"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C2","Males","Number","84"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C3","Females","Number","78"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","51"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","5"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","4"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C7","Housing stock","Number","56"
"060050","Aille (Galway By), Barna, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","7.1"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C1","Population","Number","52"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C2","Males","Number","24"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C3","Females","Number","28"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","19"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C7","Housing stock","Number","19"
"060051","Aille (Leitrim By), Kilteskill, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060052","Aille (Loughrea By), Aille, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C1","Population","Number","341"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C2","Males","Number","164"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C3","Females","Number","177"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","115"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","25"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","22"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C7","Housing stock","Number","140"
"060053","Aille (Moycullen By), Selerna, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","15.7"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C1","Population","Number","122"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C2","Males","Number","62"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C3","Females","Number","60"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","39"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","71"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","71"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C7","Housing stock","Number","110"
"060054","Aillebrack, Bunowen, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","64.5"
"060055","Aillenacally, Derrycunlagh, Co. Galway","2011","2011","CD155C1","Population","Number",""
